mode,shared_prefix_tokens_target,shared_prefix_tokens_actual,unique_suffix_tokens_target,unique_suffix_tokens_actual,num_requests,output_tokens,repeat,total_e2e_latency,per_request_latency_mean,prefix_token_ids_exact_match,client_repeated_prefix_tokens,num_success,num_failed,status,error,prefix_cache_queries_delta,prefix_cache_hits_delta,prompt_tokens_delta,cached_prompt_tokens_delta,generation_tokens_delta,num_requests_running_delta,num_requests_waiting_delta,gpu_kv_cache_usage_delta,request_queue_time_delta,request_prefill_time_delta,request_decode_time_delta,ttft_delta,tpot_delta,e2e_latency_delta,metrics_error
prefix,8192,8204,256,264,8,128,2,1.6684808731079102,1.602045476436615,True,57344,8,0,ok,,67976.0,67968.0,271944.0,67968.0,3216.0,0.0,0.0,0.0,184.00042510032654,184.28985214233398,162.56305742263794,129.5682680606842,160.08317351341248,300.44553089141846,
prefix,8192,8205,512,520,2,128,0,1.2712020874023438,1.2569591999053955,True,8192,2,0,ok,,17508.0,17504.0,70036.0,17504.0,804.0,0.0,0.0,0.0,46.00001311302185,46.03388452529907,40.326321601867676,36.14248514175415,42.018317461013794,77.41445350646973,
prefix,8192,8205,512,520,2,128,1,1.276350498199463,1.2582762241363525,True,8192,2,0,ok,,17508.0,17504.0,70036.0,17504.0,804.0,0.0,0.0,0.0,46.00001096725464,46.03296518325806,40.32941699028015,36.13388013839722,42.01834177970886,77.39672470092773,
prefix,8192,8205,512,520,2,128,2,1.2851626873016357,1.267608642578125,True,8192,2,0,ok,,17508.0,17504.0,70036.0,17504.0,804.0,0.0,0.0,0.0,46.00002336502075,46.03383493423462,40.333521604537964,36.14882802963257,42.01837420463562,77.454421043396,
prefix,8192,8205,512,520,4,128,0,1.4128146171569824,1.3737150430679321,True,24576,4,0,ok,,35016.0,35008.0,140072.0,35008.0,1608.0,0.0,0.0,0.0,92.00006413459778,92.09527969360352,80.76619362831116,64.53565263748169,84.03752899169922,155.88125801086426,
prefix,8192,8205,512,520,4,128,1,1.4132890701293945,1.371956706047058,True,24576,4,0,ok,,35016.0,35008.0,140072.0,35008.0,1608.0,0.0,0.0,0.0,92.0000638961792,92.09630370140076,80.74908375740051,64.53343725204468,84.03739428520203,155.83388996124268,
prefix,8192,8205,512,520,4,128,2,1.4028418064117432,1.3700118660926819,True,24576,4,0,ok,,35016.0,35008.0,140072.0,35008.0,1608.0,0.0,0.0,0.0,92.00007009506226,92.10890793800354,80.74414849281311,64.5710244178772,84.03735566139221,155.9300718307495,
prefix,8192,8205,512,520,8,128,0,1.7364709377288818,1.6706551909446716,True,57344,8,0,ok,,70032.0,70016.0,280144.0,70016.0,3216.0,0.0,0.0,0.0,184.00033807754517,184.33568572998047,162.5866196155548,122.02109599113464,160.0833592414856,301.8663492202759,
prefix,8192,8205,512,520,8,128,1,1.7269294261932373,1.6544763147830963,True,57344,8,0,ok,,70032.0,70016.0,280144.0,70016.0,3216.0,0.0,0.0,0.0,184.00033974647522,184.33333945274353,162.58832335472107,129.89989638328552,160.08337259292603,301.4834785461426,
prefix,8192,8205,512,520,8,128,2,1.7315292358398438,1.656487137079239,True,57344,8,0,ok,,70032.0,70016.0,280144.0,70016.0,3216.0,0.0,0.0,0.0,184.00031971931458,184.33641409873962,162.5881175994873,129.9010398387909,160.08337092399597,301.5014429092407,
prefix,8192,8204,1024,1032,2,128,0,1.2839982509613037,1.2700514793395996,True,8192,2,0,ok,,18530.0,18528.0,74130.0,18528.0,804.0,0.0,0.0,0.0,46.00001072883606,46.034945249557495,40.33831763267517,35.15916132926941,42.01841187477112,77.50034141540527,
prefix,8192,8204,1024,1032,2,128,1,1.2854528427124023,1.2689037322998047,True,8192,2,0,ok,,18530.0,18528.0,74130.0,18528.0,804.0,0.0,0.0,0.0,46.000020265579224,46.03583908081055,40.33506512641907,35.15131902694702,42.018386363983154,77.46916961669922,
prefix,8192,8204,1024,1032,2,128,2,1.2808260917663574,1.2681254148483276,True,8192,2,0,ok,,18530.0,18528.0,74130.0,18528.0,804.0,0.0,0.0,0.0,46.00003385543823,46.025253772735596,40.33476805686951,36.1464900970459,42.01838397979736,77.4612226486206,
prefix,8192,8204,1024,1032,4,128,0,1.4061708450317383,1.3705915808677673,True,24576,4,0,ok,,37060.0,37056.0,148260.0,37056.0,1608.0,0.0,0.0,0.0,92.00008392333984,92.08510327339172,80.76980257034302,64.52668142318726,84.03755760192871,155.92057609558105,
prefix,8192,8204,1024,1032,4,128,1,1.4144928455352783,1.374716877937317,True,24576,4,0,ok,,37060.0,37056.0,148260.0,37056.0,1608.0,0.0,0.0,0.0,92.00006008148193,92.08480787277222,80.76853656768799,64.53165173530579,84.03754734992981,155.9400510787964,
prefix,8192,8204,1024,1032,4,128,2,1.4126310348510742,1.3714183568954468,True,24576,4,0,ok,,37060.0,37056.0,148260.0,37056.0,1608.0,0.0,0.0,0.0,92.00006031990051,92.08486723899841,80.76982855796814,64.51671481132507,84.03755784034729,155.89244270324707,
prefix,8192,8204,1024,1032,8,128,0,1.764665126800537,1.6954465806484222,True,57344,8,0,ok,,74120.0,74112.0,296520.0,74112.0,3216.0,0.0,0.0,0.0,184.00031328201294,184.29999136924744,162.69648385047913,123.0270266532898,160.08422422409058,302.284384727478,
prefix,8192,8204,1024,1032,8,128,1,1.7646052837371826,1.692349225282669,True,57344,8,0,ok,,74120.0,74112.0,296520.0,74112.0,3216.0,0.0,0.0,0.0,184.0003526210785,184.30780005455017,162.69647192955017,122.05353879928589,160.08422422409058,302.36238384246826,
prefix,8192,8204,1024,1032,8,128,2,1.7577033042907715,1.689477264881134,True,57344,8,0,ok,,74120.0,74112.0,296520.0,74112.0,3216.0,0.0,0.0,0.0,184.00033521652222,184.3030869960785,162.69738364219666,123.0205750465393,160.08423137664795,302.27232933044434,
prefix,16384,16395,256,264,2,128,0,1.36905837059021,1.349098563194275,True,16384,2,0,ok,,33376.0,33344.0,133478.0,33344.0,804.0,0.0,0.0,0.0,46.00001239776611,46.040451765060425,40.39190459251404,32.256943702697754,42.01883387565613,77.93593311309814,
prefix,16384,16395,256,264,2,128,1,1.3791754245758057,1.3555207252502441,True,16384,2,0,ok,,33376.0,33344.0,133478.0,33344.0,804.0,0.0,0.0,0.0,46.00001311302185,46.04012155532837,40.39186453819275,32.25905466079712,42.01883363723755,77.94089698791504,
prefix,16384,16395,256,264,2,128,2,1.384549617767334,1.3599669933319092,True,16384,2,0,ok,,33376.0,33344.0,133478.0,33344.0,804.0,0.0,0.0,0.0,46.00001907348633,46.05020093917847,40.385089635849,32.27883458137512,42.01878023147583,77.96275806427002,
prefix,16384,16395,256,264,4,128,0,1.6142995357513428,1.5520803928375244,True,49152,4,0,ok,,66752.0,66688.0,266956.0,66688.0,1608.0,0.0,0.0,0.0,92.0000958442688,92.17322635650635,80.91170954704285,62.025827407836914,84.03867483139038,157.72131538391113,
prefix,16384,16395,256,264,4,128,1,1.6116650104522705,1.5482717156410217,True,49152,4,0,ok,,66752.0,66688.0,266956.0,66688.0,1608.0,0.0,0.0,0.0,92.00012421607971,92.17070579528809,80.9100456237793,62.00838589668274,84.03866171836853,157.6694736480713,
prefix,16384,16395,256,264,4,128,2,1.5843267440795898,1.4890259504318237,True,49152,4,0,ok,,66752.0,66688.0,266956.0,66688.0,1608.0,0.0,0.0,0.0,92.00004053115845,92.08522057533264,80.92688274383545,64.77128410339355,84.03879427909851,156.96551895141602,
prefix,16384,16395,256,264,8,128,0,2.140575408935547,2.0350792706012726,True,114688,8,0,ok,,133504.0,133376.0,533912.0,133376.0,3216.0,0.0,0.0,0.0,184.00034952163696,184.4808750152588,163.83039593696594,123.37675046920776,160.09315276145935,309.5013551712036,
prefix,16384,16395,256,264,8,128,1,2.1658120155334473,2.027525305747986,True,114688,8,0,ok,,133504.0,133376.0,533912.0,133376.0,3216.0,0.0,0.0,0.0,184.0001187324524,184.26656866073608,163.84154224395752,123.06112885475159,160.09324049949646,308.73878955841064,
prefix,16384,16395,256,264,8,128,2,2.1677446365356445,2.035224050283432,True,114688,8,0,ok,,133504.0,133376.0,533912.0,133376.0,3216.0,0.0,0.0,0.0,184.00011777877808,184.27334141731262,163.84826683998108,123.14943981170654,160.09329342842102,308.84574794769287,
prefix,16384,16397,512,520,2,128,0,1.3667185306549072,1.3466951847076416,True,16384,2,0,ok,,33892.0,33888.0,135570.0,33888.0,804.0,0.0,0.0,0.0,46.00001931190491,46.050623178482056,40.38726258277893,32.26611137390137,42.018797397613525,77.92504024505615,
prefix,16384,16397,512,520,2,128,1,1.3706912994384766,1.3486418724060059,True,16384,2,0,ok,,33892.0,33888.0,135570.0,33888.0,804.0,0.0,0.0,0.0,46.00001573562622,46.039485454559326,40.395004749298096,32.25041127204895,42.018858194351196,77.922438621521,
prefix,16384,16397,512,520,2,128,2,1.3798627853393555,1.3584522008895874,True,16384,2,0,ok,,33892.0,33888.0,135570.0,33888.0,804.0,0.0,0.0,0.0,46.00003695487976,46.04629826545715,40.388323068618774,32.28259611129761,42.018805742263794,77.9849624633789,
prefix,16384,16397,512,520,4,128,0,1.5921087265014648,1.5414022207260132,True,49152,4,0,ok,,67784.0,67776.0,271140.0,67776.0,1608.0,0.0,0.0,0.0,92.00011038780212,92.17167448997498,80.91057109832764,62.03512120246887,84.03866577148438,157.76404666900635,
prefix,16384,16397,512,520,4,128,1,1.5767066478729248,1.5229269862174988,True,49152,4,0,ok,,67784.0,67776.0,271140.0,67776.0,1608.0,0.0,0.0,0.0,92.0000491142273,92.10196828842163,80.92580318450928,64.93405890464783,84.03878593444824,157.51830673217773,
prefix,16384,16397,512,520,4,128,2,1.5780956745147705,1.5231310725212097,True,49152,4,0,ok,,67784.0,67776.0,271140.0,67776.0,1608.0,0.0,0.0,0.0,92.0000479221344,92.10316634178162,80.92027473449707,64.9393265247345,84.03874230384827,157.51402473449707,
prefix,16384,16397,512,520,8,128,0,2.2150256633758545,2.0888108611106873,True,114688,8,0,ok,,135568.0,135552.0,542280.0,135552.0,3216.0,0.0,0.0,0.0,184.00037264823914,184.48872995376587,163.84358716011047,123.74219918251038,160.09325671195984,310.66009521484375,
prefix,16384,16397,512,520,8,128,1,2.1487627029418945,2.0343312323093414,True,114688,8,0,ok,,135568.0,135552.0,542280.0,135552.0,3216.0,0.0,0.0,0.0,184.00034618377686,184.49286150932312,163.8478343486786,123.38007354736328,160.0932900905609,309.5611114501953,
prefix,16384,16397,512,520,8,128,2,2.1034317016601562,1.9964476823806763,True,114688,8,0,ok,,135568.0,135552.0,542280.0,135552.0,3216.0,0.0,0.0,0.0,184.0001301765442,184.2598421573639,163.85915970802307,123.03827834129333,160.0933792591095,308.68913555145264,
prefix,16384,16397,1024,1032,2,128,0,1.3780977725982666,1.3577289581298828,True,16384,2,0,ok,,34916.0,34912.0,139666.0,34912.0,804.0,0.0,0.0,0.0,46.00002646446228,46.057605504989624,40.39217519760132,32.28112745285034,42.01883602142334,77.98742294311523,
prefix,16384,16397,1024,1032,2,128,1,1.3821723461151123,1.3588826656341553,True,16384,2,0,ok,,34916.0,34912.0,139666.0,34912.0,804.0,0.0,0.0,0.0,46.00001859664917,46.05200171470642,40.39334964752197,32.27743101119995,42.018845319747925,77.97879981994629,
prefix,16384,16397,1024,1032,2,128,2,1.389746904373169,1.3674280643463135,True,16384,2,0,ok,,34916.0,34912.0,139666.0,34912.0,804.0,0.0,0.0,0.0,46.000035762786865,46.06495189666748,40.39268755912781,32.29774880409241,42.018840074539185,78.03326606750488,
prefix,16384,16397,1024,1032,4,128,0,1.5664443969726562,1.4750827550888062,True,49152,4,0,ok,,69832.0,69824.0,279332.0,69824.0,1608.0,0.0,0.0,0.0,92.00006246566772,92.09132528305054,80.97554564476013,64.62409329414368,84.0391776561737,156.7964735031128,
prefix,16384,16397,1024,1032,4,128,1,1.5937869548797607,1.5005738139152527,True,49152,4,0,ok,,69832.0,69824.0,279332.0,69824.0,1608.0,0.0,0.0,0.0,92.00004053115845,92.06654858589172,80.96616125106812,66.69687390327454,84.0391035079956,157.03405094146729,
prefix,16384,16397,1024,1032,4,128,2,1.5744144916534424,1.509167492389679,True,49152,4,0,ok,,69832.0,69824.0,279332.0,69824.0,1608.0,0.0,0.0,0.0,92.0001118183136,92.17437052726746,80.93865036964417,64.81964945793152,84.03888702392578,157.18681621551514,
prefix,16384,16397,1024,1032,8,128,0,2.119633197784424,2.0107319056987762,True,114688,8,0,ok,,139664.0,139648.0,558664.0,139648.0,3216.0,0.0,0.0,0.0,184.00013089179993,184.27330923080444,163.95107650756836,123.05885696411133,160.09410309791565,308.9890594482422,
prefix,16384,16397,1024,1032,8,128,1,2.200047731399536,2.0651051700115204,True,114688,8,0,ok,,139664.0,139648.0,558664.0,139648.0,3216.0,0.0,0.0,0.0,184.0004243850708,184.49460101127625,163.94015097618103,123.38423156738281,160.09401679039001,309.8741035461426,
prefix,16384,16397,1024,1032,8,128,2,2.129683017730713,2.020075649023056,True,114688,8,0,ok,,139664.0,139648.0,558664.0,139648.0,3216.0,0.0,0.0,0.0,184.0001404285431,184.29636025428772,163.94649171829224,123.16655445098877,160.09406685829163,309.26234340667725,
